dec_year,basis,weights,indent,item,cpi_u,cpi_w,source
1991,new,,0,TOBACCO AND SMOKING PRODUCTS,1.664,2.196,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TOILET GDS,PERS CARE APPL",0.632,0.652,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"OTH TLT GDS, SM PCARE APPL INCL H & D",0.362,0.397,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"COS,BATH & NAIL PREP/MANICURE & EYE",0.27,0.255,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PERSONAL CARE SERVICES,0.555,0.494,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,BEAUTY PARLOR SVC-FEMALES,0.443,0.39,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"HAIRCTS,OTH BRBR SVC-MALE",0.112,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.0,0.0,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,SCHOOL BOOKS AND SUPPLIES,0.243,0.211,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"SCHOOL BOOKS,SUPP-COLLEGE",0.171,0.138,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"ELEM/HIGH SCHL BOOKS,SUPP",0.059,0.06,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.013,0.013,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TUITION,OTHER SCHOOL FEES",2.339,1.974,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,COLLEGE TUITION,1.34,0.995,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"ELEM,HIGH SCHOOL TUITION",0.418,0.336,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,DAY CARE & NURSERY SCHOOL,0.35,0.425,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,"TUITION FOR TECH, BUSINESS & OTH SCH",0.136,0.137,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.094,0.081,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PERSONAL EXPENSES,1.241,1.118,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,LEGAL SERVICE FEES,0.457,0.39,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,PERSONAL FINANCIAL SERVICES,0.336,0.276,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,FUNERAL EXPENSES,0.35,0.359,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,UNPRICED ITEMS,0.098,0.092,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INFORMATION PROCESSING EQUIPMENT,0.136,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1991,new,,0,INFORMATION PROCESSING EQUIPMENT,0.136,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1991.txt
1992,new,,0,COMMODITIES,44.095,48.182,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ENERGY COMMODITIES,3.662,4.374,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,COMMODITIES LESS FOOD,28.318,30.61,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,COMMODITIES LESS FOOD AND ENERGY,24.656,26.235,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"COMMODITIES LESS FOOD, ENERGY, & UCR",23.472,24.096,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,COMMODITIES LESS FOOD & BEVERAGES,26.699,28.872,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,DURABLES,10.579,11.648,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,NONDURABLES,33.516,36.535,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,NONDURABLES LESS FOOD,17.739,18.962,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,NONDURABLES LESS FOOD AND BEVERAGES,16.119,17.224,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"NONDURABLES LESS FOOD, BVRGS, APPAREL",10.679,11.739,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,NONDURABLES LESS FOOD AND APPAREL,12.299,13.476,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,DOMESTICALLY PRODUCED FARM FOODS,8.638,9.795,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SELECTED BEEF CUTS,0.686,0.846,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SERVICES,55.905,51.818,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SERVICES LESS ENERGY,52.273,48.052,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SERVICES LESS RENT OF SHELTER,28.642,26.79,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SERVICES LESS MEDICAL CARE,50.257,46.986,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEHOLD SER LESS RENT OF SHELTER,8.905,8.749,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,RENT OF SHELTER,27.263,25.027,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"HOUSEKEEPING, HOME MAINTENANCE SER",1.607,1.244,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,UTILITIES AND PUBLIC TRANSPORTATION,8.412,8.321,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER SERVICES,7.184,6.147,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TRANSPORTATION SERVICES,6.904,7.063,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEDICAL CARE SERVICES LESS HEALTH INS,5.356,4.618,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS,100.0,100.0,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ENERGY,7.294,8.14,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS ENERGY,92.706,91.86,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS FOOD,84.223,82.428,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS FOOD AND ENERGY,76.929,74.288,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS FOOD AND SHELTER,56.343,56.856,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"ALL ITEMS LESS FOOD,SHEL,AND ENERGY",49.049,48.716,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"ALL ITEMS LESS FOOD,SHEL,ENRGY & UCR",47.864,46.576,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS SHELTER,72.12,74.428,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS HOMEOWNERS' COSTS,80.317,82.72,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALL ITEMS LESS MEDICAL CARE,93.069,94.112,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FOOD AND BEVERAGES,17.396,19.31,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FOOD,15.777,17.572,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FOOD AT HOME,9.78,11.092,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CEREALS AND BAKERY PRODUCTS,1.441,1.642,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"MEATS, POULTRY, FISH AND EGGS",2.955,3.477,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"MEATS, POULTRY, AND FISH",2.79,3.283,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEATS,1.996,2.408,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,DAIRY PRODUCTS,1.209,1.343,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRUITS AND VEGETABLES,1.839,1.943,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH FRUITS AND VEGETABLES,1.219,1.283,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PROCESSED FRUITS AND VEGETABLES,0.62,0.66,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER FOOD AT HOME,2.336,2.687,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSING,41.404,38.948,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SHELTER,27.88,25.572,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,RENTERS' COSTS,7.993,8.097,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER RENTERS' COSTS,2.192,1.451,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MAINTENANCE AND REPAIRS,0.204,0.196,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEHOLD FUELS AND OTHER UTILITIES,7.28,7.517,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEHOLD FUELS,4.027,4.127,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEHOLD FURNISHINGS & OPERATION,6.243,5.859,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEFURNISHINGS,3.644,3.57,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,APPLIANCES & ELECTRONIC EQUIPMENT,0.926,0.975,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,APPAREL AND UPKEEP,6.005,6.015,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,APPAREL COMMODITIES,5.44,5.486,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,APPAREL COMMODITIES LESS FOOTWEAR,4.643,4.605,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEN'S AND BOY'S APPAREL,1.422,1.421,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,WOMEN'S AND GIRL'S APPAREL,2.458,2.401,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER APPAREL COMMODITIES,0.548,0.505,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TRANSPORTATION,17.012,18.947,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PRIVATE TRANSPORTATION,15.484,17.781,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER PRIVATE TRANSPORTATION,4.504,5.118,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER PRIVATE TRANS. COMMODITIES,0.655,0.826,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTH PRIVATE TRANS. SERVICES,3.85,4.293,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEDICAL CARE,6.931,5.888,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEDICAL CARE LESS HEALTH INSURANCE,6.638,5.674,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEDICAL CARE COMMODITIES,1.283,1.056,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MEDICAL CARE SERVICES,5.648,4.832,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ENTERTAINMENT,4.35,4.022,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ENTERTAINMENT COMMODITIES,2.003,2.091,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER GOODS AND SERVICES,6.902,6.871,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PERSONAL CARE,1.187,1.149,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PERSONAL AND EDUCATIONAL EXPENSES,3.968,3.411,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PERSONAL AND EDUCATIONAL SERVICES,3.721,3.195,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CEREALS AND CEREAL PRODUCTS,0.465,0.537,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"FLOUR,PREP FLOUR MIXES",0.074,0.087,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CEREAL,0.291,0.334,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"RICE,PASTA,CORNMEAL",0.099,0.116,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BAKERY PRODUCTS,0.976,1.106,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,WHITE BREAD,0.232,0.286,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH OTH BREADS/BISC/ROLLS/MUFFINS,0.222,0.232,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"COOKIES, FRESH CAKES & CUPCAKES",0.248,0.293,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER BAKERY PRODUCTS,0.274,0.294,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BEEF AND VEAL,1.029,1.236,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,GROUND BEEF EXCLUDE CANNED,0.357,0.446,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CHUCK ROAST,0.092,0.107,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ROUND ROAST,0.055,0.062,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER BEEF AND VEAL,0.362,0.412,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ROUND STEAK,0.086,0.113,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SIRLOIN STEAK,0.076,0.095,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PORK,0.563,0.691,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BACON,0.083,0.099,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PORK CHOPS,0.145,0.181,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HAM,0.137,0.168,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER PORK INCL SAUSAGE,0.198,0.243,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER MEATS,0.404,0.481,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER MEATS,0.404,0.481,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,POULTRY,0.43,0.481,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH WHOLE CHICKEN,0.143,0.17,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH/FROZEN CHICKEN PARTS,0.207,0.226,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER POULTRY,0.08,0.085,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FISH AND SEAFOOD,0.364,0.394,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"CANNED FISH,SEAFOOD",0.076,0.084,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"FRESH/FROZEN FISH,SEAFOOD",0.288,0.311,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,EGGS,0.166,0.194,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,EGGS,0.166,0.194,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH MILK AND CREAM,0.605,0.709,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH WHOLE MILK,0.351,0.437,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER FRESH MILK AND CREAM,0.254,0.272,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PROCESSED DAIRY PRODUCTS,0.604,0.633,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER DAIRY PRODUCTS INCL BUTTER,0.099,0.103,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CHEESE,0.351,0.363,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"ICE CREAM,RELATED PROD",0.154,0.167,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH FRUITS,0.639,0.663,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,APPLES,0.105,0.115,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BANANAS,0.062,0.066,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ORANGES INCLUDING TANGERINES,0.079,0.096,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER FRESH FRUITS,0.393,0.386,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FRESH VEGETABLES,0.581,0.619,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,POTATOES,0.09,0.1,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,LETTUCE,0.073,0.077,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TOMATOES,0.1,0.116,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER FRESH VEGETABLES,0.318,0.326,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PROCESSED FRUITS,0.361,0.362,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"FRUIT JUICES, & FROZEN FRUIT",0.283,0.289,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CANNED AND DRIED FRUITS,0.077,0.073,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PROCESSED VEGETABLES,0.259,0.298,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FROZEN VEGETABLES,0.087,0.096,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,PROCESSED VEGETABLES EXCLUDING FROZEN,0.172,0.202,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SUGAR AND SWEETS,0.338,0.38,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SWEETS INCLUDING CANDY,0.251,0.272,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SUGAR AND ARTIFICIAL SWEETNERS,0.087,0.108,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FATS AND OILS,0.251,0.288,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FATS AND OILS,0.251,0.288,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,NONALCOHOLIC BEVERAGES,0.716,0.836,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CARBONATED DRINKS,0.388,0.478,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,COFFEE,0.185,0.195,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTH NONCARBONATED DRINKS,0.143,0.163,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER PREPARED FOODS,1.031,1.183,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,CANNED PACKAGED SOUP,0.091,0.1,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FROZEN PREPARED FOODS,0.179,0.198,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SNACKS,0.199,0.226,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SEASNGS/CONDIMENTS/SAUCES/GRAVIES,0.273,0.31,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MISC. PREPARED FOODS INCL. BABY FOOD,0.29,0.349,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FOOD AWAY FROM HOME,5.997,6.48,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,LUNCH,2.123,2.414,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,DINNER,2.548,2.638,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER MEALS AND SNACKS,1.013,1.204,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,UNPRICED ITEMS,0.312,0.224,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALCOHOLIC BEVERAGES,1.62,1.738,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALCOHOLIC BEVERAGES AT HOME,0.875,0.962,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BEER AND ALE AT HOME,0.457,0.574,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,DISTILLED SPIRITS AT HOME,0.222,0.211,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,WINE AT HOME,0.196,0.177,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ALCOHOLIC BEV AWAY FROM HOME,0.745,0.775,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,RENT-RENTER OCCUPIED,7.96,8.07,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,RENT OF DWELLING,5.801,6.645,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,LODGING WHILE OUT OF TOWN,1.938,1.284,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,LODGING WHILE AT SCHOOL,0.22,0.14,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOMEOWNERS' COSTS,19.683,17.28,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OWNERS' EQUIVALENT RENT,19.303,16.958,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,HOUSEHOLD INSURANCE,0.38,0.322,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MAINTENANCE AND REPAIR SERVICES,0.125,0.109,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MAINTENANCE AND REPAIR SERVICES,0.125,0.109,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MAINTENANCE AND REPAIR COMMOD,0.079,0.087,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"MATERIALS, SUPP & EQUIP FOR HM REPS",0.036,0.04,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER MAINTENANCE & REPAIR COMMOD,0.042,0.047,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FUEL OIL & OTH HOUS. FUEL COM,0.395,0.361,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FUEL OIL,0.275,0.236,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER HOUSEHOLD FUEL COMMOD,0.12,0.125,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,GAS (PIPED) AND ELECTRICITY,3.632,3.765,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,ELECTRICITY,2.491,2.559,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,UTILITY (PIPED) GAS,1.141,1.206,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER UTIL AND PUBLIC SERVICES,3.253,3.39,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TELEPHONE SERVICES,1.764,1.793,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER UTIL AND PUBLIC SER EXCL TELE,1.489,1.597,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TELEPHONE- MAIN STATN SERV,1.205,1.23,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,WATER/SEWERAGE MAINTENANCE,0.747,0.771,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"COMMUNITY ANTENNA,CABLE TV",0.529,0.615,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,GARBAGE/TRASH COLLECTION,0.212,0.211,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TELE.INTERSTATE TOLL CALL,0.311,0.31,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TELE.INTRASTATE TOLL CALL,0.248,0.253,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TEXTILE HOUSEFURNISHINGS,0.358,0.34,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,TEXTILE HOUSEFURNISHINGS,0.358,0.34,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,FURNITURE AND BEDDING,1.126,1.096,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,BEDROOM FURNITURE,0.372,0.411,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,SOFAS,0.22,0.211,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"LIVING ROOM CHAIRS, TABLES",0.184,0.175,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,OTHER FURNITURE,0.349,0.298,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,MAJOR HOUSEHOLD APPLIANCES,0.303,0.334,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,"REFRIGERATOR, HOME FREEZER",0.09,0.099,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,LAUNDRY EQUIPMENT,0.098,0.113,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
1992,new,,0,STOVES/OVENS/DSHWHRS/AIR CONDS,0.116,0.122,ri-archive-1990-1999/1990-1999_RI_archive/1992.txt
